latitude,longitude,vibe
26.198923286963552,80.47447352374296,city
26.052011375734725,81.21315004505075,city
25.827742846699252,81.01584751848021,city
24.178837687782277,80.76066158440375,city
25.027533078343865,80.81803300742703,city
25.77970026579409,80.13470524150306,city
26.106677284954987,81.39869814070049,city
26.134862297911614,80.72723639477903,city
25.790059013178865,81.80988313823087,city
25.624358711752365,81.19224812063497,city
25.988101008869638,80.69179911656774,city
22.559209483493287,85.80091716849051,city
25.553780137076515,81.22015514925441,city
26.327679623087846,81.47785046741716,city
26.18860525702763,80.60691202056199,city
25.72681973986252,81.3328362061193,city
22.583896054909673,88.3555115585443,city
25.517600935638605,81.50216583972912,city
24.88756136082369,80.88975664010786,city
25.493675866156295,80.30495282792454,city
24.744636654580116,80.86343994074024,city
25.510809506829784,81.1309122480417,city
26.449569276028363,80.33270586705977,city
26.22364126445774,80.53587605511687,city
32.72127776550985,74.87803177034272,city
24.838496535137708,80.62347795544258,city
25.389527446630098,81.44845515775786,city
25.80885074002275,81.83836465255692,city
25.027695323738087,80.83809179404236,city
25.777973277750373,80.59675514517112,city
25.331492730740834,81.39760884552022,city
32.72765555928616,74.83230220347383,city
25.31458513797178,80.28267212236936,city
25.590395911966493,80.69848258464432,city
24.47046991382593,80.44849756762545,city
26.19899159276058,80.4663545885798,city
26.578297090408668,80.20690617883479,city
22.575551947096134,85.79153137803733,city
25.034075930068255,80.58885909685473,city
25.85691499160453,81.68161507684016,city
26.015871350065424,81.37094465906102,city
25.714090163424334,81.31992461811556,city
26.661020189592143,82.07167762654821,city
25.24388858222197,81.37150962120603,city
25.57179162354541,80.71820344651674,city
26.225842306830682,81.23161431193545,city
26.349142333474322,81.48561031080497,city
24.88581280826073,81.33845249698167,city
25.636891675361596,80.96680265442349,city
27.151618872273033,85.69748027281831,mountain
27.59280521983084,86.6664075111446,mountain
26.62677257470284,86.4720420804108,mountain
27.34815738266053,86.5818747357474,mountain
26.271983275046413,86.35375616806282,mountain
27.080338531363513,86.10776844224323,mountain
27.434447615361186,86.58112474633202,mountain
27.453349385473185,86.33096258197658,mountain
26.891741058760793,85.4379923950239,mountain
26.81921298375028,86.59097924300971,mountain
26.19962297705165,85.85312230951945,mountain
27.63569306282015,86.323810742536,mountain
27.210082491630892,85.41449257222673,mountain
26.712173879733434,85.81076155403102,mountain
27.18323036850768,86.75029549334482,mountain
26.75467457385645,86.39541160932946,mountain
27.46163175720082,85.97987003057223,mountain
26.730994785288978,86.43311043799343,mountain
27.3497428203612,86.45997362801715,mountain
28.471174019412054,86.54456872408265,mountain
27.085254242181943,86.17878796762515,mountain
26.14208051017102,86.21712263969756,mountain
24.7954766279884,93.95652149890562,mountain
27.67411856507144,86.73104782013291,mountain
34.05144511850787,74.79427432954246,mountain
27.117878660442127,85.94470585916571,mountain
26.04672123450248,85.89303400333934,mountain
27.421094513386706,85.0446853838987,mountain
24.79436348184743,93.95178504002492,mountain
26.25686687566042,86.33978378272575,mountain
27.311030964004487,85.94188851820186,mountain
27.70989588262104,87.76971749334061,mountain
26.55322667845895,86.41666060708624,mountain
27.587758415423604,86.45289510522714,mountain
27.23352770981858,85.41288956770619,mountain
26.651309027150877,86.81072459547849,mountain
26.895386511277586,88.2859052725538,mountain
26.996925263694717,85.72976595469585,mountain
26.837732367627684,86.57025474260836,mountain
10.092962620856953,77.05848385176311,mountain
27.463934673336176,86.33332173572391,mountain
34.13099073231415,77.57199129855725,mountain
27.10320818157481,86.10933998686414,mountain
26.806550789091016,86.5689516954657,mountain
27.331811962331088,88.59193031693049,mountain
24.79117022392962,93.93520350029192,mountain
26.629888203890285,86.49111240012822,mountain
26.033099381727727,85.89208684804026,mountain
34.07766658158961,74.81748037863154,mountain
26.729452310601925,86.44150176612435,mountain
27.272618796920785,86.54540951983759,mountain
26.064322132281806,85.89456320654837,mountain
27.51073630254334,85.87078432232454,mountain
30.076353464239144,79.03568348007774,mountain
27.034469106049794,86.35008361481239,mountain
26.665909637251342,86.80627114067485,mountain
27.44280923845933,86.35482494575879,mountain
26.87757797871989,88.27931062498087,mountain
27.067302626938417,86.10907338043053,mountain
27.07836684603957,86.17378740559776,mountain
27.23461462780941,85.42715455904992,mountain
30.060847540030622,79.02735120350282,mountain
27.333385945363965,86.51073609129156,mountain
27.028227503461473,88.27745093079636,mountain
25.58240493579793,91.8878961554561,mountain
28.197945410954212,94.73033303235563,mountain
25.579367926602735,91.88341448506718,mountain
27.350740514488326,88.61486326234795,mountain
27.45505968969123,86.60035138768613,mountain
24.78401619290061,93.94087900093038,mountain
27.139777089441928,85.93595117544533,mountain
24.803785997936135,93.94170862514775,mountain
27.46017318718988,86.15852098077882,mountain
26.98297091382768,85.65128539388115,mountain
27.472820381962084,85.988702517548,mountain
27.258788957039407,86.75563849765865,mountain
27.440692788511786,86.15955571513753,mountain
25.564619463398316,91.88930311460946,mountain
26.90716492620214,86.01069459556606,mountain
26.73786743579905,86.36925185404759,mountain
26.065609183344463,85.88945795488293,mountain
27.08095773041909,86.10523186402844,mountain
30.0538879753883,79.02423543052154,mountain
27.451072751181233,86.58200442296932,mountain
26.88262118510055,88.2802367857982,mountain
26.511598011775007,87.23941931698783,mountain
27.1017965728902,86.3655828539477,mountain
26.44637731080047,85.83932648617066,mountain
28.09702221695814,85.95528183173343,mountain
27.358926636112102,86.88489931011836,mountain
27.12456454403263,86.00151678902942,mountain
26.26132372509915,86.36126568585064,mountain
26.22732899555488,87.12119185726777,mountain
27.107394770500534,86.37114223459871,mountain
31.107020164713262,77.16925653457116,mountain
27.15478577698628,86.39500254771418,mountain
34.15678198668291,77.5653644007433,mountain
26.23132281010199,87.10933433694579,mountain
27.087013783855276,86.18049057835282,mountain
27.40198252141582,85.04589507574775,mountain
28.19355970137312,94.74259590094242,mountain
26.44903220653603,85.84991295658281,mountain
26.973589861832117,85.6247307882874,mountain
28.210127360778152,86.45204955721499,mountain
27.34067608163362,88.59365083279104,mountain
26.956802399947172,86.4034909611966,mountain
26.405828431687212,87.19540940111676,mountain
27.12385440746097,86.36429001946945,mountain
27.12679290532069,86.4172195448608,mountain
27.312659045090882,86.37197006377887,mountain
26.77016896737523,85.9809264370435,mountain
26.885357042358542,85.4483528501038,mountain
27.24193028270572,86.71453452589363,mountain
27.202180644978938,85.78602386399824,mountain
27.18633742102499,86.32399359465383,mountain
30.05377964572305,79.03115666547566,mountain
27.71658627870065,87.76574664140489,mountain
26.69555451336272,85.79282216604166,mountain
27.33294387897574,88.62055345187846,mountain
27.240058131910722,86.77889773534937,mountain
26.447785151977122,85.85264446377566,mountain
27.463947380902194,86.15191674629241,mountain
10.087907384121094,77.05094578846263,mountain
27.117958681979722,86.35962253246572,mountain
27.085461542185733,85.78117196274803,mountain
34.07168356720129,74.78034398124088,mountain
27.097916447717054,85.79321795478484,mountain
27.329367537030144,88.62170561862008,mountain
27.336843419850087,88.61153545349224,mountain
27.58455842354133,86.4295241189525,mountain
26.726241302981474,86.17407011459414,mountain
28.248970493721774,86.0785670588497,mountain
30.05794440500415,79.0183220362364,mountain
24.795776314516754,93.94854944619522,mountain
27.08589809471556,86.17734672704752,mountain
27.4582224052371,86.60641638840443,mountain
26.711244552745637,85.78441555396257,mountain
27.556037383956745,85.95562059417323,mountain
26.77069595069015,86.01000011887655,mountain
26.71331534852002,85.80181951247353,mountain
27.097182103778557,86.70892164189459,mountain
27.32357128088168,85.95011150402496,mountain
27.472687573923356,86.14075326645802,mountain
27.729987341582,86.6384461339396,mountain
26.8332094109639,85.80267109650816,mountain
27.311221323658653,88.6241333757924,mountain
27.399679186396497,86.21032559114144,mountain
28.201960171267405,86.46152913755694,mountain
27.212868843591558,86.73477252715814,mountain
27.714394435341795,87.76532207585306,mountain
27.3156676944473,88.58956284375178,mountain
26.07111568676263,85.87597795150235,mountain
27.057243216005403,86.3583160691175,mountain
27.28986989320013,85.94191067532553,mountain
26.915606647672657,86.00861668997061,mountain
25.57484945977278,91.88567950241797,mountain
27.12561931484261,86.4331874649281,mountain
27.73361117477077,86.65385396502823,mountain
26.958046735950592,85.65385266505521,mountain
27.411167140583757,86.35842244139009,mountain
27.25806068416148,86.5475202178456,mountain
26.414350588484954,87.20790453448743,mountain
32.249694865778174,77.1959783699339,mountain
27.353872527870532,86.47817033905216,mountain
27.319672988311684,88.62647440752858,mountain
27.24689316626547,86.64324932164251,mountain
10.087112002597085,77.05038510712644,mountain
26.227607094653212,87.10733489520568,mountain
27.29096221495983,85.9440003057248,mountain
27.463691686764697,86.59451454637124,mountain
27.208940159649654,86.74721148986123,mountain
27.56237834529702,85.9247318032107,mountain
27.301753200678647,85.94106844705738,mountain
27.193247469210863,86.72321284268553,mountain
31.12061028959486,77.18527059787458,mountain
26.062104697078578,85.87743646107585,mountain
26.95357924236175,85.63636211434121,mountain
28.236067601568028,86.08006429595723,mountain
27.781538717692946,86.08052677676768,mountain
27.37456418074046,86.20887058953828,mountain
28.215279361297693,94.72327641053371,mountain
27.24723232256625,86.1049857697671,mountain
26.43007760813674,86.8893861419314,mountain
30.07047053821094,79.01328143950634,mountain
24.788738098431615,93.93250082295049,mountain
27.31663671923563,86.36236465169927,mountain
27.623573751223603,86.32709709956774,mountain
27.04438022612203,86.35622919007004,mountain
27.438895821763396,86.9649682589188,mountain
27.187302093148517,86.29844140020222,mountain
27.32647192821188,88.61138825281144,mountain
34.072264915596364,74.82054367692031,mountain
26.548037121004427,86.42308931992123,mountain
24.812162117230653,93.94708768450543,mountain
25.58216187716458,91.89256211007505,mountain
27.738923324814607,86.64526480701313,mountain
26.780823828544495,85.99209811486051,mountain
28.206964248499073,94.73604103468156,mountain
26.213367232705263,85.84399886007131,mountain
13.448061886607512,77.8943523673452,beach
13.736132469953768,77.98702849885073,beach
12.881744917357079,77.28681657295027,beach
12.870818880062668,77.64686813794745,beach
13.557396568601336,78.03600629047146,beach
13.231267896431746,77.4945922923087,beach
13.317618471496996,77.1614775536301,beach
12.59950158330999,77.58021411384327,beach
15.489037327617778,73.8224907451323,beach
13.959980308137432,78.8262407453286,beach
14.488782063041171,76.61611394686967,beach
13.294036583707534,77.11013041063728,beach
13.88065183875354,78.07432985707409,beach
15.294529555762326,74.11939382324432,beach
14.484216662084812,77.86160431324814,beach
13.69750719685656,78.34547204393573,beach
14.420586009080086,76.37404829179106,beach
14.062851358622485,77.57223278362702,beach
14.074508568136093,77.78112675632808,beach
12.493307007243095,74.99053232018568,beach
15.29464832731845,74.13941750566764,beach
15.312147368974573,74.12602736502681,beach
13.652948086445775,78.70937575644216,beach
13.627353256765167,78.71198311499201,beach
14.144885504749178,77.0010200555071,beach
13.538126438591245,78.31805149464056,beach
13.786922869516745,78.08969998846119,beach
14.553117958023247,77.16382904427577,beach
13.73218919020629,77.96331837270291,beach
12.81513973535377,76.92032439202748,beach
14.961028765714252,78.59937189359425,beach
21.641407361688305,87.70482614300775,beach
12.537924705227987,77.68026862593837,beach
13.981817127404101,78.52985787778582,beach
17.681038397840016,83.21826121093254,beach
8.883860400479252,76.60158674550948,beach
14.279343251947568,78.0305464250541,beach
12.483846073135572,74.97566597155307,beach
13.327330006180905,77.1645299349031,beach
11.726175586881153,79.76526003961898,beach
17.685320308008176,83.22668650510447,beach
15.295448998904906,74.11650547464593,beach
11.735544929392939,79.76095894550113,beach
13.873636064390377,78.07898013734535,beach
14.258285947710364,78.03828875394193,beach
14.271868820012953,78.06610007226331,beach
8.891718828266823,76.58862474767824,beach
13.598785422765719,76.99368853654329,beach
9.942699828058348,76.25937421084969,beach
13.698509786870709,77.05077518426423,beach
13.561876491460087,78.05671923090772,beach
13.60042257182742,76.66119069558005,beach
13.757701964657823,77.12224461646767,beach
13.948194077987718,78.33670462552739,beach
